2;1;4;intr;najis;safe;#WERT!;;#WERT!;#WERT!;#WERT!;x;#WERT!;#NAME?
3;68;16;aus1;kļuiß;unsafe;l;kļūt;6;36817aus1teiʒis;317teiʒis;x;x;#NAME?
1;69;15;aus2;ẜaghajuſchi;safe;l;;5;36816aus1kļuiß;316kļuiß;x;x;#NAME?
1;69;24;aus2;redſejuẜchi;safe;l;;11;16915aus2ẜaghajuſchi;115ẜaghajuſchi;x;x;#NAME?
1;69;30;aus2;darrijuẜchi;safe;l;;11;16924aus2redſejuẜchi;124redſejuẜchi;x;x;#NAME?
2;69;28;aus2;ißklieduſẜi;safe;l;;11;16930aus2darrijuẜchi;130darrijuẜchi;x;x;#NAME?
3;69;11;aus1;ſtrahdajis;safe;l;;11;26928aus2ißklieduſẜi;228ißklieduſẜi;x;x;#NAME?
3;69;12;aus1;kluſẜenajis;safe;l;;10;36911aus1ſtrahdajis;311ſtrahdajis;x;x;#NAME?
1;69;29;aus2;dſirrdejis;safe;l;;11;36912aus1kluſẜenajis;312kluſẜenajis;x;x;#NAME?
2;69;29;aus2;Ghraͤko⸗Kacktànotetʒejis;safe;l;;10;16929aus2dſirrdejis;129dſirrdejis;x;x;#NAME?
2;69;14;aus2;ißlehjis;safe;u;;24;26929aus2Ghraͤko⸗Kacktànotetʒejis;229Ghraͤko⸗Kacktànotetʒejis;x;x;#NAME?
1;69;28;aus2;bijis;safe;l;;8;26914aus2ißlehjis;214ißlehjis;x;x;#NAME?
3;69;23;aus1;ee⸗krittis;unsafe;l;;5;16928aus2bijis;128bijis;x;x;#NAME?
2;69;27;aus2;abdohmajeeß;safe;l;?;10;36923aus1ee⸗krittis;323ee⸗krittis;x;x;#NAME?
2;69;13;aus2;ẜwiediß;unsafe;l;;11;26927aus2abdohmajeeß;227abdohmajeeß;x;x;#NAME?
2;69;14;aus2;ʒeetiß;unsafe;l;?;;26913aus2ẜwiediß;213ẜwiediß;x;x;#NAME?
3;69;16;aus1;kļuiß;unsafe;l;kļūt;6;26914aus2ʒeetiß;214ʒeetiß;x;x;#NAME?
3;70;11;aus1;paghajuſẜi;safe;l;;5;36916aus1kļuiß;316kļuiß;x;x;#NAME?
3;70;11;aus1;attnakuſẜi;safe;l;;10;37011aus1paghajuſẜi;311paghajuſẜi;x;x;#NAME?
2;70;12;aus2;aiskurrtuẜchas;safe;l;;10;37011aus1attnakuſẜi;311attnakuſẜi;x;x;#NAME?
1;70;11;aus2;dſirrdejis;safe;l;;14;27012aus2aiskurrtuẜchas;212aiskurrtuẜchas;x;x;#NAME?
1;70;14;aus2;dſirrdejis;safe;l;;10;17011aus2dſirrdejis;111dſirrdejis;x;x;#NAME?
2;70;10;aus2;ghraͤkojis;safe;l;;10;17014aus2dſirrdejis;114dſirrdejis;x;x;#NAME?
1;70;19;aus2;nahʒis;unsafe;l;;10;27010aus2ghraͤkojis;210ghraͤkojis;x;x;#NAME?
2;70;17;aus2;nahʒis;unsafe;l;;6;17019aus2nahʒis;119nahʒis;x;x;#NAME?
1;70;8;aus2;abgulleeß;unsafe;l;?;6;27017aus2nahʒis;217nahʒis;x;x;#NAME?
1;70;23;aus2;aptuppeeß;unsafe;l;;9;1708aus2abgulleeß;18abgulleeß;x;x;#NAME?
2;70;14;aus2;Attghreeß;unsafe;l;;9;17023aus2aptuppeeß;123aptuppeeß;x;x;#NAME?
2;70;2;aus2;warreeß;unsafe;u;;9;27014aus2Attghreeß;214Attghreeß;x;x;#NAME?
2;70;14;aus2;ghreeſeeß;unsafe;l;?;7;2702aus2warreeß;22warreeß;x;x;#NAME?
2;70;6;aus2;attkliediß;unsafe;l;;9;27014aus2ghreeſeeß;214ghreeſeeß;x;x;#NAME?
3;70;8;aus1;ee⸗kohdenajiß;safe;l;;10;2706aus2attkliediß;26attkliediß;x;x;#NAME?
3;70;20;aus1;pawehlejiß;safe;l;;13;3708aus1ee⸗kohdenajiß;38ee⸗kohdenajiß;x;x;#NAME?
3;71;16;aus1;noſeeghuẜchi;safe;l;;10;37020aus1pawehlejiß;320pawehlejiß;x;x;#NAME?
1;71;2;aus2;dſirrdejuẜchi;safe;l;;12;37116aus1noſeeghuẜchi;316noſeeghuẜchi;x;x;#NAME?
1;71;4;aus2;dſirrdejuẜchi;safe;l;;13;1712aus2dſirrdejuẜchi;12dſirrdejuẜchi;x;x;#NAME?
1;71;2;aus2;redſejuẜchi;safe;l;;13;1714aus2dſirrdejuẜchi;14dſirrdejuẜchi;x;x;#NAME?
3;71;12;aus1;ghraͤkojuẜchi;safe;l;;11;1712aus2redſejuẜchi;12redſejuẜchi;x;x;#NAME?
3;71;15;aus1;ghraͤkojuẜchi;safe;l;;13;37112aus1ghraͤkojuẜchi;312ghraͤkojuẜchi;x;x;#NAME?
1;71;13;aus2;darrijis;safe;l;;13;37115aus1ghraͤkojuẜchi;315ghraͤkojuẜchi;x;x;#NAME?
1;71;6;aus2;ee⸗ſchkinkojis;safe;l;;8;17113aus2darrijis;113darrijis;x;x;#NAME?
1;71;5;aus2;dehwis;unsafe;l;;14;1716aus2ee⸗ſchkinkojis;16ee⸗ſchkinkojis;x;x;#NAME?
1;71;12;aus2;dehwis;unsafe;l;;6;1715aus2dehwis;15dehwis;x;x;#NAME?
1;71;12;aus2;pateiʒis;unsafe;l;;6;17112aus2dehwis;112dehwis;x;x;#NAME?
1;71;11;aus2;itʒ⸗allʒis;unsafe;l;;8;17112aus2pateiʒis;112pateiʒis;x;x;#NAME?
3;71;5;aus1;attſtajeeß;safe;l;?;10;17111aus2itʒ⸗allʒis;111itʒ⸗allʒis;x;x;#NAME?
3;71;4;aus1;Attſtahjeeß;safe;l;?;10;3715aus1attſtajeeß;35attſtajeeß;x;x;#NAME?
3;72;9;aus1;noſeedſis;unsafe;u;;11;3714aus1Attſtahjeeß;34Attſtahjeeß;x;x;#NAME?
3;72;5;aus1;Attghreeſeeß;unsafe;l;?;9;3729aus1noſeedſis;39noſeedſis;x;x;#NAME?
3;72;8;aus1;ghraͤkojiß;safe;u;;12;3725aus1Attghreeſeeß;35Attghreeſeeß;x;x;#NAME?
1;73;15;peri;pabeighuſchi;safe;l;;10;3728aus1ghraͤkojiß;38ghraͤkojiß;x;x;#NAME?
1;73;23;aus1;bijuſẜi;safe;l;;12;17315peripabeighuſchi;115pabeighuſchi;x;x;#NAME?
1;73;7;peri;dſiwojuſẜi;safe;l;;7;17323aus1bijuſẜi;123bijuſẜi;x;x;#NAME?
1;73;26;aus1;waͤdduſẜees;safe;l;;10;1737peridſiwojuſẜi;17dſiwojuſẜi;x;x;#NAME?
3;73;5;aus1;apkaitenajis;safe;l;;11;17326aus1waͤdduſẜees;126waͤdduſẜees;x;x;#NAME?
3;73;13;aus1;lejis;safe;l;;12;3735aus1apkaitenajis;35apkaitenajis;x;x;#NAME?
2;73;12;aus1;ẜohlijis;safe;l;;5;37313aus1lejis;313lejis;x;x;#NAME?
2;73;22;aus2;darrijis;safe;l;;8;27312aus1ẜohlijis;212ẜohlijis;x;x;#NAME?
3;73;3;aus1;darrijis;safe;l;;8;27322aus2darrijis;222darrijis;x;x;#NAME?
3;73;5;aus1;ghraͤkojis;safe;l;;8;3733aus1darrijis;33darrijis;x;x;#NAME?
3;73;5;aus1;mittejeeß;safe;l;?;10;3735aus1ghraͤkojis;35ghraͤkojis;x;x;#NAME?
3;73;25;aus1;wejeeß;safe;l;?;9;3735aus1mittejeeß;35mittejeeß;x;x;#NAME?
3;73;6;aus1;ſtahjeeß;safe;l;?;6;37325aus1wejeeß;325wejeeß;x;x;#NAME?
3;73;24;aus1;attſtahjeeß;safe;l;?;8;3736aus1ſtahjeeß;36ſtahjeeß;x;x;#NAME?
3;73;11;aus1;barreeß;unsafe;l;;11;37324aus1attſtahjeeß;324attſtahjeeß;x;x;#NAME?
2;74;9;aus2;redſejuẜchi;safe;l;;7;37311aus1barreeß;311barreeß;x;x;#NAME?
3;74;26;aus1;apkaitenajis;safe;l;;11;2749aus2redſejuẜchi;29redſejuẜchi;x;x;#NAME?
3;74;29;aus1;pellnijis;safe;l;;12;37426aus1apkaitenajis;326apkaitenajis;x;x;#NAME?
3;74;21;aus1;ghraͤkojis;safe;l;;9;37429aus1pellnijis;329pellnijis;x;x;#NAME?
1;74;6;aus1;dſimmis;unsafe;l;;10;37421aus1ghraͤkojis;321ghraͤkojis;x;x;#NAME?
1;74;4;aus1;peedſimmis;unsafe;l;;7;1746aus1dſimmis;16dſimmis;x;x;#NAME?
1;74;13;aus1;peedſimmis;unsafe;l;;10;1744aus1peedſimmis;14peedſimmis;x;x;#NAME?
1;74;2;aus1;titʒis;unsafe;l;;10;17413aus1peedſimmis;113peedſimmis;x;x;#NAME?
3;74;27;aus1;Apdohma-jeeß;absolute_trash;l;;6;1742aus1titʒis;12titʒis;x;x;#NAME?
3;74;27;aus1;pamettiß;unsafe;u;;12;37427aus1Apdohma-jeeß;327Apdohma-jeeß;x;x;#NAME?
1;75;8;aus1;juẜchi;safe;l;;8;37427aus1pamettiß;327pamettiß;x;x;#NAME?
3;75;17;aus1;bijuẜchi;safe;l;;6;1758aus1juẜchi;18juẜchi;x;x;#NAME?
1;75;30;aus2;ẜaderre-jees;absolute_trash;l;;8;37517aus1bijuẜchi;317bijuẜchi;x;x;#NAME?
1;75;12;aus2;notitʒees;unsafe;l;;12;17530aus2ẜaderre-jees;130ẜaderre-jees;x;x;#NAME?
3;75;32;aus1;apkaitenajis;safe;l;;9;17512aus2notitʒees;112notitʒees;x;x;#NAME?
1;75;18;aus2;dſirrdejis;safe;l;;12;37532aus1apkaitenajis;332apkaitenajis;x;x;#NAME?
1;75;16;aus2;wehlejis;safe;l;;10;17518aus2dſirrdejis;118dſirrdejis;x;x;#NAME?
1;75;20;aus2;redſejis;safe;l;;8;17516aus2wehlejis;116wehlejis;x;x;#NAME?
3;75;16;aus1;bijis;safe;l;;8;17520aus2redſejis;120redſejis;x;x;#NAME?
3;75;9;aus1;rijis;safe;l;;5;37516aus1bijis;316bijis;x;x;#NAME?
2;75;19;aus2;darrijis;safe;l;;5;3759aus1rijis;39rijis;x;x;#NAME?
2;75;24;aus2;darrijis;safe;l;;8;27519aus2darrijis;219darrijis;x;x;#NAME?
3;75;31;aus1;darrijis;safe;l;;8;27524aus2darrijis;224darrijis;x;x;#NAME?
3;75;31;aus1;ghraͤkojis;safe;l;;8;37531aus1darrijis;331darrijis;x;x;#NAME?
1;75;14;aus2;peedſimmis;unsafe;l;;10;37531aus1ghraͤkojis;331ghraͤkojis;x;x;#NAME?
3;75;12;aus1;Betruͤbniß;unsafe;l;;10;17514aus2peedſimmis;114peedſimmis;x;x;#NAME?
3;76;7;aus1;bijuẜchi;safe;u;;10;37512aus1Betruͤbniß;312Betruͤbniß;x;x;#NAME?
2;76;27;aus2;darrijuẜchi;safe;l;;8;3767aus1bijuẜchi;37bijuẜchi;x;x;#NAME?
3;76;21;aus1;paſuddis;unsafe;l;;11;27627aus2darrijuẜchi;227darrijuẜchi;x;x;#NAME?
1;76;12;aus2;us⸗auʒenajis;safe;l;;8;37621aus1paſuddis;321paſuddis;x;x;#NAME?
1;76;8;aus2;bijis;safe;l;;12;17612aus2us⸗auʒenajis;112us⸗auʒenajis;x;x;#NAME?
3;76;2;aus1;ẜohlijis;safe;l;;5;1768aus2bijis;18bijis;x;x;#NAME?
1;76;21;aus2;pee⸗dſim-mis;absolute_trash;l;;8;3762aus1ẜohlijis;32ẜohlijis;x;x;#NAME?
3;76;11;aus1;iß⸗ſteepis;unsafe;l;;12;17621aus2pee⸗dſim-mis;121pee⸗dſim-mis;x;x;#NAME?
1;76;15;aus2;Pa⸗tehwis;unsafe;l;;10;37611aus1iß⸗ſteepis;311iß⸗ſteepis;x;x;#NAME?
3;76;20;aus1;nahʒis;unsafe;u;;9;17615aus2Pa⸗tehwis;115Pa⸗tehwis;x;x;#NAME?
3;76;23;aus1;nahʒis;unsafe;l;;6;37620aus1nahʒis;320nahʒis;x;x;#NAME?
3;76;11;aus1;litʒis;unsafe;l;;6;37623aus1nahʒis;323nahʒis;x;x;#NAME?
2;76;10;aus2;abſchaͤhlo-jeeß;absolute_trash;l;;6;37611aus1litʒis;311litʒis;x;x;#NAME?
1;76;5;aus2;dſimmeeß;unsafe;l;?;15;27610aus2abſchaͤhlo-jeeß;210abſchaͤhlo-jeeß;x;x;#NAME?
2;76;6;aus2;ißkliediß;unsafe;l;;8;1765aus2dſimmeeß;15dſimmeeß;x;x;#NAME?
3;77;27;aus1;jis;trash;l;;9;2766aus2ißkliediß;26ißkliediß;x;x;#NAME?
1;77;6;aus2;apdohmajis;safe;l;;3;37727aus1jis;327jis;x;x;#NAME?
3;77;12;aus1;dſeedenajis;safe;l;;10;1776aus2apdohmajis;16apdohmajis;x;x;#NAME?
1;77;15;aus2;preeʒenajis;safe;l;;11;37712aus1dſeedenajis;312dſeedenajis;x;x;#NAME?
3;77;3;aus1;redſejis;safe;l;;11;17715aus2preeʒenajis;115preeʒenajis;x;x;#NAME?
1;77;24;aus2;raddijis;safe;l;;8;3773aus1redſejis;33redſejis;x;x;#NAME?
3;77;19;aus1;nopellnijis;safe;l;;8;17724aus2raddijis;124raddijis;x;x;#NAME?
1;77;5;aus2;darrijis;safe;l;;11;37719aus1nopellnijis;319nopellnijis;x;x;#NAME?
1;77;26;aus2;darrijis;safe;l;;8;1775aus2darrijis;15darrijis;x;x;#NAME?
3;77;5;aus1;ghraͤkojis;safe;l;;8;17726aus2darrijis;126darrijis;x;x;#NAME?
1;77;14;aus2;pee⸗dſiewojis;safe;l;;10;3775aus1ghraͤkojis;35ghraͤkojis;x;x;#NAME?
1;77;21;aus2;tappis;unsafe;l;;13;17714aus2pee⸗dſiewojis;114pee⸗dſiewojis;x;x;#NAME?
1;77;28;aus2;tappis;unsafe;l;;6;17721aus2tappis;121tappis;x;x;#NAME?
3;77;13;aus1;tappis;unsafe;l;;6;17728aus2tappis;128tappis;x;x;#NAME?
3;77;30;aus1;noſeedſis;unsafe;l;;6;37713aus1tappis;313tappis;x;x;#NAME?
3;77;7;aus1;dehwis;unsafe;l;;9;37730aus1noſeedſis;330noſeedſis;x;x;#NAME?
1;77;3;aus2;litʒis;unsafe;l;;6;3777aus1dehwis;37dehwis;x;x;#NAME?
1;77;20;aus2;deh-weeß;absolute_trash;l;;6;1773aus2litʒis;13litʒis;x;x;#NAME?
3;77;9;aus1;kallpojiß;safe;l;;8;17720aus2deh-weeß;120deh-weeß;x;x;#NAME?
3;78;2;aus1;jis;trash;l;;9;3779aus1kallpojiß;39kallpojiß;x;x;#NAME?
2;78;6;aus2;lejis;safe;l;;3;3782aus1jis;32jis;x;x;#NAME?
2;78;4;aus2;nopellnijis;safe;l;;5;2786aus2lejis;26lejis;x;x;#NAME?
2;78;11;aus2;nopellnijis;safe;l;;11;2784aus2nopellnijis;24nopellnijis;x;x;#NAME?
1;78;3;aus2;tappis;unsafe;l;;11;27811aus2nopellnijis;211nopellnijis;x;x;#NAME?
2;78;3;aus2;no⸗ſeedſis;unsafe;l;;6;1783aus2tappis;13tappis;x;x;#NAME?
1;78;7;aus2;dehwis;unsafe;l;;10;2783aus2no⸗ſeedſis;23no⸗ſeedſis;x;x;#NAME?
3;78;20;intr;notitʒis;unsafe;l;;6;1787aus2dehwis;17dehwis;x;x;#NAME?
1;78;23;aus2;ſaͤmmojeeß;safe;l;?;8;37820intrnotitʒis;320notitʒis;x;x;#NAME?
1;78;24;aus2;jehmeeß;unsafe;l;?;10;17823aus2ſaͤmmojeeß;123ſaͤmmojeeß;x;x;#NAME?
1;79;31;aus2;juẜchi;safe;l;;7;17824aus2jehmeeß;124jehmeeß;x;x;#NAME?
2;79;28;aus2;noſkummuſẜi;safe;l;;6;17931aus2juẜchi;131juẜchi;x;x;#NAME?
2;79;1;aus2;pa⸗wehlejis;safe;l;;11;27928aus2noſkummuſẜi;228noſkummuſẜi;x;x;#NAME?
2;79;20;aus2;darrijis;safe;l;;11;2791aus2pa⸗wehlejis;21pa⸗wehlejis;x;x;#NAME?
3;79;7;peri;peewielis;unsafe;l;;8;27920aus2darrijis;220darrijis;x;x;#NAME?
3;79;12;peri;peewielis;unsafe;l;;9;3797peripeewielis;37peewielis;x;x;#NAME?
3;79;15;peri;ſprahdſis;unsafe;l;;9;37912peripeewielis;312peewielis;x;x;#NAME?
1;79;17;aus2;mahʒijuẜcheeß;safe;l;;9;37915periſprahdſis;315ſprahdſis;x;x;#NAME?
3;79;11;peri;darrijiß;safe;l;;13;17917aus2mahʒijuẜcheeß;117mahʒijuẜcheeß;x;x;#NAME?
3;79;16;peri;ißkrattijiß;safe;l;;8;37911peridarrijiß;311darrijiß;x;x;#NAME?
3;80;15;peri;nodaͤwuſſchi;safe;l;;11;37916periißkrattijiß;316ißkrattijiß;x;x;#NAME?
1;80;24;aus2;bijuẜchi;safe;l;;12;38015perinodaͤwuſſchi;315nodaͤwuſſchi;x;x;#NAME?
3;80;4;peri;jaͤhmuſchi;safe;l;;8;18024aus2bijuẜchi;124bijuẜchi;x;x;#NAME?
3;80;7;peri;daͤwuſchi;safe;l;;10;3804perijaͤhmuſchi;34jaͤhmuſchi;x;x;#NAME?
1;80;2;aus2;bijuſẜi;safe;l;;9;3807peridaͤwuſchi;37daͤwuſchi;x;x;#NAME?
2;80;3;aus2;pee⸗dſaͤruſẜi;safe;l;;7;1802aus2bijuſẜi;12bijuſẜi;x;x;#NAME?
2;80;2;aus2;peedſaͤruſẜi;safe;l;;13;2803aus2pee⸗dſaͤruſẜi;23pee⸗dſaͤruſẜi;x;x;#NAME?
1;80;27;aus2;notickuẜchas;safe;l;;12;2802aus2peedſaͤruſẜi;22peedſaͤruſẜi;x;x;#NAME?
3;80;8;peri;pawehlejis;safe;l;;12;18027aus2notickuẜchas;127notickuẜchas;x;x;#NAME?
1;80;9;aus2;titʒejis;safe;l;;10;3808peripawehlejis;38pawehlejis;x;x;#NAME?
1;80;10;aus2;bijis;safe;l;;8;1809aus2titʒejis;19titʒejis;x;x;#NAME?
1;80;25;aus2;raddijis;safe;l;;5;18010aus2bijis;110bijis;x;x;#NAME?
1;80;22;aus2;pa⸗rahdijis;safe;l;;8;18025aus2raddijis;125raddijis;x;x;#NAME?
2;80;31;aus2;nopellnijis;safe;l;;11;18022aus2pa⸗rahdijis;122pa⸗rahdijis;x;x;#NAME?
2;80;4;aus2;peepampis;unsafe;l;;11;28031aus2nopellnijis;231nopellnijis;x;x;#NAME?
1;80;13;aus2;tappis;unsafe;l;;9;2804aus2peepampis;24peepampis;x;x;#NAME?
2;80;5;aus2;pa⸗behdſis;unsafe;l;;6;18013aus2tappis;113tappis;x;x;#NAME?
1;80;13;aus2;jehmeeß;unsafe;l;?;10;2805aus2pa⸗behdſis;25pa⸗behdſis;x;x;#NAME?
3;81;7;peri;nodaͤwuſſchi;safe;l;;7;18013aus2jehmeeß;113jehmeeß;x;x;#NAME?
3;81;4;peri;ẜatʒijuſchi;safe;l;;12;3817perinodaͤwuſſchi;37nodaͤwuſſchi;x;x;#NAME?
1;81;17;aus2;krittuẜchi;safe;l;;11;3814periẜatʒijuſchi;34ẜatʒijuſchi;x;x;#NAME?
1;81;29;aus2;attſpeedis;unsafe;l;;10;18117aus2krittuẜchi;117krittuẜchi;x;x;#NAME?
2;81;11;aus2;ẜadaͤdſenajis;safe;l;;10;18129aus2attſpeedis;129attſpeedis;x;x;#NAME?
2;81;10;aus2;ißrunnajis;safe;l;;13;28111aus2ẜadaͤdſenajis;211ẜadaͤdſenajis;x;x;#NAME?
2;81;12;aus2;ißrunnajis;safe;l;;10;28110aus2ißrunnajis;210ißrunnajis;x;x;#NAME?
2;81;14;aus2;ißrunnajis;safe;l;;10;28112aus2ißrunnajis;212ißrunnajis;x;x;#NAME?
1;81;22;aus2;nomaxajis;safe;l;;10;28114aus2ißrunnajis;214ißrunnajis;x;x;#NAME?
1;81;23;aus2;ißlehjis;safe;l;;9;18122aus2nomaxajis;122nomaxajis;x;x;#NAME?
2;81;24;aus2;pellnijis;safe;l;;8;18123aus2ißlehjis;123ißlehjis;x;x;#NAME?
1;81;22;aus2;darrijis;safe;l;;9;28124aus2pellnijis;224pellnijis;x;x;#NAME?
1;81;15;aus2;ẜuhtijis;safe;l;;8;18122aus2darrijis;122darrijis;x;x;#NAME?
3;81;18;peri;ẜatʒijis;safe;l;;8;18115aus2ẜuhtijis;115ẜuhtijis;x;x;#NAME?
3;81;15;peri;peedſimmis;unsafe;l;;8;38118periẜatʒijis;318ẜatʒijis;x;x;#NAME?
1;81;28;aus2;peekuſẜis;unsafe;l;;10;38115peripeedſimmis;315peedſimmis;x;x;#NAME?
2;81;16;aus2;ghrawis;unsafe;l;;9;18128aus2peekuſẜis;128peekuſẜis;x;x;#NAME?
1;81;30;aus2;Pattghallwis;unsafe;l;;7;28116aus2ghrawis;216ghrawis;x;x;#NAME?
2;81;25;aus2;majeeß;safe;u;?;12;18130aus2Pattghallwis;130Pattghallwis;x;x;#NAME?
3;81;7;peri;darrijiß;safe;l;;6;28125aus2majeeß;225majeeß;x;x;#NAME?
3;82;26;peri;attwaͤdduſchi;safe;l;;8;3817peridarrijiß;37darrijiß;x;x;#NAME?
1;82;30;aus2;dſiewojuſẜi;safe;l;;13;38226periattwaͤdduſchi;326attwaͤdduſchi;x;x;#NAME?
2;82;13;aus2;apkaitenajis;safe;l;;11;18230aus2dſiewojuſẜi;130dſiewojuſẜi;x;x;#NAME?
3;82;3;peri;usrunnajis;safe;l;;12;28213aus2apkaitenajis;213apkaitenajis;x;x;#NAME?
3;82;13;peri;dſirrdejis;safe;l;;10;3823periusrunnajis;33usrunnajis;x;x;#NAME?
2;82;30;aus2;mahʒijis;safe;l;;10;38213peridſirrdejis;313dſirrdejis;x;x;#NAME?
3;82;3;peri;mahʒijis;safe;l;;8;28230aus2mahʒijis;230mahʒijis;x;x;#NAME?
3;82;5;peri;eeẜahʒis;unsafe;l;;8;3823perimahʒijis;33mahʒijis;x;x;#NAME?
2;82;4;aus2;iß⸗ſprutʒis;unsafe;l;;8;3825perieeẜahʒis;35eeẜahʒis;x;x;#NAME?
1;82;26;aus2;preeʒajeeß;safe;l;?;11;2824aus2iß⸗ſprutʒis;24iß⸗ſprutʒis;x;x;#NAME?
1;83;14;aus2;ẜweiʒenajuẜchi;safe;l;;10;18226aus2preeʒajeeß;126preeʒajeeß;x;x;#NAME?
3;83;6;peri;rejuſchi;safe;l;;14;18314aus2ẜweiʒenajuẜchi;114ẜweiʒenajuẜchi;x;x;#NAME?
3;83;20;peri;eejuhkuſchi;safe;l;;8;3836perirejuſchi;36rejuſchi;x;x;#NAME?
3;83;24;peri;nodaͤwuſchi;safe;l;;11;38320perieejuhkuſchi;320eejuhkuſchi;x;x;#NAME?
1;83;22;aus2;bijuſẜi;safe;l;;11;38324perinodaͤwuſchi;324nodaͤwuſchi;x;x;#NAME?
1;83;29;aus2;bijuſẜi;safe;l;;7;18322aus2bijuſẜi;122bijuſẜi;x;x;#NAME?
1;83;30;aus2;bijuſẜi;safe;l;;7;18329aus2bijuſẜi;129bijuſẜi;x;x;#NAME?
1;83;28;aus2;ghohdejis;safe;l;;7;18330aus2bijuſẜi;130bijuſẜi;x;x;#NAME?
1;83;26;aus2;bijis;safe;l;;9;18328aus2ghohdejis;128ghohdejis;x;x;#NAME?
3;83;7;peri;nopellnijis;safe;l;;5;18326aus2bijis;126bijis;x;x;#NAME?
3;83;2;peri;noklauſẜijis;safe;l;;11;3837perinopellnijis;37nopellnijis;x;x;#NAME?
3;83;5;peri;noẜuhtijis;safe;l;;12;3832perinoklauſẜijis;32noklauſẜijis;x;x;#NAME?
3;83;17;peri;nokah-wis;absolute_trash;l;;10;3835perinoẜuhtijis;35noẜuhtijis;x;x;#NAME?
1;83;23;aus2;dehwis;unsafe;l;;9;38317perinokah-wis;317nokah-wis;x;x;#NAME?
3;83;19;peri;ẜapullʒejuſcheeß;safe;l;;6;18323aus2dehwis;123dehwis;x;x;#NAME?
2;84;10;peri;titʒejuſẜi;safe;l;;16;38319periẜapullʒejuſcheeß;319ẜapullʒejuſcheeß;x;x;#NAME?
1;84;4;aus2;peedſiewohjuſẜi;safe;l;;10;28410perititʒejuſẜi;210titʒejuſẜi;x;0;#NAME?
1;84;3;aus2;bijuſẜi;safe;l;;15;1844aus2peedſiewohjuſẜi;14peedſiewohjuſẜi;x;x;#NAME?
1;84;9;aus2;bijuſẜi;safe;l;;7;1843aus2bijuſẜi;13bijuſẜi;x;x;#NAME?
1;84;5;aus2;ghaidijuſẜi;safe;l;;7;1849aus2bijuſẜi;19bijuſẜi;x;x;#NAME?
1;84;1;aus2;wojuſẜi;safe;l;;11;1845aus2ghaidijuſẜi;15ghaidijuſẜi;x;x;#NAME?
3;84;2;peri;ʒeetuſẜi;safe;l;;7;1841aus2wojuſẜi;11wojuſẜi;x;x;#NAME?
2;84;19;peri;darrijis;safe;l;;8;3842periʒeetuſẜi;32ʒeetuſẜi;x;x;#NAME?
3;84;15;peri;darrijis;safe;l;;8;28419peridarrijis;219darrijis;x;x;#NAME?
2;84;17;peri;usraudſijis;safe;l;;8;38415peridarrijis;315darrijis;x;x;#NAME?
3;84;1;peri;bojeeß;safe;l;?;11;28417periusraudſijis;217usraudſijis;x;x;#NAME?
3;85;24;peri;darrijees;safe;l;;6;3841peribojeeß;31bojeeß;x;x;#NAME?
2;85;5;peri;runnajis;safe;l;;9;38524peridarrijees;324darrijees;x;x;#NAME?
1;85;6;aus2;litʒis;unsafe;l;;8;2855perirunnajis;25runnajis;x;x;#NAME?
2;86;29;aus2;bijuẜchi;safe;l;;6;1856aus2litʒis;16litʒis;x;x;#NAME?
1;86;2;peri;ghajuẜchas;safe;l;;8;28629aus2bijuẜchi;229bijuẜchi;x;x;#NAME?
2;86;12;aus2;attneſẜis;unsafe;l;;10;1862perighajuẜchas;12ghajuẜchas;x;x;#NAME?
3;86;7;peri;nodewis;unsafe;l;;9;28612aus2attneſẜis;212attneſẜis;x;x;#NAME?
2;86;14;aus2;dehwis;unsafe;l;;7;3867perinodewis;37nodewis;x;x;#NAME?
2;86;26;aus2;noẜauʒis;unsafe;l;;6;28614aus2dehwis;214dehwis;x;x;#NAME?
2;86;24;aus2;noduhreeß;unsafe;l;;8;28626aus2noẜauʒis;226noẜauʒis;x;x;#NAME?
1;87;7;aus1;pa⸗ſudduſchi;safe;l;;9;28624aus2noduhreeß;224noduhreeß;x;x;#NAME?
3;87;17;aus1;juẜchi;safe;l;;12;1877aus1pa⸗ſudduſchi;17pa⸗ſudduſchi;x;x;#NAME?
3;87;13;aus1;dſirrdejuẜchi;safe;l;;6;38717aus1juẜchi;317juẜchi;x;x;#NAME?
2;87;2;aus2;dſiewojuẜchi;safe;l;;13;38713aus1dſirrdejuẜchi;313dſirrdejuẜchi;x;x;#NAME?
1;87;23;aus2;paghajuẜchas;safe;l;;12;2872aus2dſiewojuẜchi;22dſiewojuẜchi;x;x;#NAME?
2;87;18;aus2;jis;trash;l;;12;18723aus2paghajuẜchas;123paghajuẜchas;x;x;#NAME?
2;87;5;aus2;pa⸗ẜarrghajis;safe;l;;3;28718aus2jis;218jis;x;x;#NAME?
2;87;18;aus2;runnajis;safe;l;;13;2875aus2pa⸗ẜarrghajis;25pa⸗ẜarrghajis;x;x;#NAME?
1;87;1;aus1;turrejis;safe;l;;8;28718aus2runnajis;218runnajis;x;x;#NAME?
1;87;2;aus1;ẜohlijis;safe;l;;8;1871aus1turrejis;11turrejis;x;x;#NAME?
1;87;4;aus1;ẜuhtijis;safe;l;;8;1872aus1ẜohlijis;12ẜohlijis;x;x;#NAME?
1;87;6;aus1;peedſimmis;unsafe;l;;8;1874aus1ẜuhtijis;14ẜuhtijis;x;x;#NAME?
